id,name,salary_from,salary_to,currency,role,city,fmt,experience,employer,date,key_skills,grade
126652408,Риск-аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 3 до 6 лет,Ozon,2025-10-17,"['Аналитика данных', 'Python', 'SQL', 'A/B тесты', 'Продуктовая аналитика']",middle+/senior
121685310,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,Группа компаний Астра,2025-10-14,"['Linux', 'Bash', 'Use case', 'Информационная безопасность', 'SQL', 'PostgreSQL']",junior+/middle
121495207,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,Отраслевой центр разработки и внедрения информационных систем / ОЦРВ,2025-10-17,"['Greenplum', 'Apache Airflow', 'Hadoop', 'Apache Kafka']",middle+/senior
126128289,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 3 до 6 лет,Ventra,2025-10-03,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",middle+/senior
126027796,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 1 года до 3 лет,ИнТех Консалтинг,2025-10-01,['BPMSoft'],junior+/middle
114290176,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Новосибирск,не указано,от 1 года до 3 лет,Совкомбанк Технологии,2025-10-21,"['PostgreSQL', 'Системный анализ', 'Постановка задач разработчикам', 'Atlassian Confluence', 'Разработка пользовательской документации', 'Проектирование пользовательских интерфейсов', 'Atlassian Jira', 'UI', 'UX', 'Системная интеграция']",junior+/middle
119225044,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,ГКУ Инфогород,2025-10-03,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126293860,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 1 года до 3 лет,ФГУП ГлавНИВЦ Управления делами Президента Российской Федерации,2025-10-08,"['Python', 'PostgreSQL', 'Работа с базами данных', 'ETL', 'Big Data', 'SQL']",junior+/middle
126312670,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,ГК «МТ-Интеграция»,2025-10-08,"['Kubernetes', 'OpenStack', 'Linux', 'Rancher']",junior+/middle
126812558,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,АВИТО ТЕХ,2025-10-22,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
126773846,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,Ростелеком,2025-10-21,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
124765839,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,WILDBERRIES,2025-10-02,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
126227843,Инженер данных,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,DIS Group,2025-10-22,"['SQL', 'Разработка технических заданий', 'BPMN', 'UML', 'Системный анализ', 'Работа с базами данных']",junior+/middle
125846153,python-разработчик,220000.0,130000.0,RUR,Дата-сайентист,Москва,не указано,от 1 года до 3 лет,ИЦ АЙ-ТЕКО,2025-09-26,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",junior+/middle
126689206,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Скала^р,2025-10-19,"['Prometheus', 'Zabbix', 'UML', 'Linux']",middle+/senior
126276330,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,Рокетбанк,2025-10-07,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",junior+/middle
122391781,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 1 года до 3 лет,Ozon,2025-10-01,"['SQL', 'Python', 'Математическая статистика', 'Маркетплейс', 'Ozon офис и коммерция']",junior+/middle
126157267,Специалист,80000.0,120000.0,RUR,Бизнес-аналитик,Москва,не указано,от 1 года до 3 лет,Мегаплан,2025-10-21,"['Грамотная речь', 'Обучение и развитие', 'Проведение презентаций', 'Оценка потребностей клиентов', 'CRM Мегаплан', 'CRM', 'Групповое обучение', 'B2B Продажи', 'Консультирование клиентов', 'Клиентоориентированность', 'Публичные выступления', 'Автоматизация процессов', 'Моделирование бизнес процессов', 'Сбор и анализ информации', 'Информационные технологии', 'Деловая переписка', 'Написание сценариев']",junior+/middle
126471576,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Санкт-Петербург,не указано,от 1 года до 3 лет,Самокат (ООО Умный ритейл),2025-10-13,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",junior+/middle
126774284,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Ситек,2025-10-21,"['1С:ERP', 'Консультирование пользователей', 'Автоматизация бизнес-процессов', '1С', '1С: Управление Торговлей', 'Написание инструкций', 'Разработка технических заданий', 'Первичное обследование']",middle+/senior
124181293,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,не указано,от 3 до 6 лет,Циан,2025-10-04,"['SQL', 'Бизнес-анализ', 'Моделирование бизнес процессов', 'UML', 'BPMN', 'DWH']",middle+/senior
126822166,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Санкт-Петербург,не указано,от 3 до 6 лет,Bercut,2025-10-22,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
117954919,Системный аналитик,160000.0,220000.0,RUR,Системный аналитик,Москва,не указано,более 6 лет,Линсофтверпродакшн,2025-09-30,"['Бизнес-анализ', 'SQL', 'Разработка пользовательской документации', 'Анализ бизнес-процессов', 'Разработка бизнес-требований', 'Моделирование бизнес-процессов', 'Реинжиниринг бизнес-процессов', 'Описание бизнес-процессов', 'Автоматизация бизнес-процессов']",senior+
126416258,Аналитик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 1 года до 3 лет,МТС,2025-10-10,"['Python', 'PySpark', 'PyTorch', 'Apache Airflow', 'CatBoost']",junior+/middle
126525462,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,ГКУ Инфогород,2025-10-14,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126773584,Системный аналитик,70000.0,80000.0,RUR,Системный аналитик,Санкт-Петербург,не указано,нет опыта,Aston,2025-10-21,"['Системный анализ', 'Бизнес-анализ', 'MS Excel', 'Python', 'Функциональное тестирование', 'Разработка технических заданий', 'QA', 'API', 'JavaScript', 'Разработка ПО', 'Менеджмент']",стажёр/junior
125978341,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,ТЕХНОЛОГИИ ОТРАСЛЕВОЙ ТРАНСФОРМАЦИИ,2025-10-21,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",junior+/middle
126508826,Бизнес-аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,MasterSCADA,2025-10-20,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
124863689,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,YADRO,2025-10-02,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
124231010,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,Ozon,2025-10-01,"['Прогнозирование продаж', 'SQL', 'MS Excel', 'Емкость рынка', 'Ozon офис и коммерция']",junior+/middle
126496973,Системный аналитик,130000.0,290000.0,RUR,Системный аналитик,Москва,не указано,более 6 лет,ИЦ АЙ-ТЕКО,2025-10-14,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",senior+
126762225,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,X5,2025-10-21,"['Python', 'Apache Airflow', 'Hadoop', 'Greenplum', 'Apache Spark']",middle+/senior
124331434,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,НИИ Восход,2025-10-13,"['BPMN', 'UML', 'Сбор требований', 'Бизнес-анализ']",middle+/senior
120591682,Аналитик,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,гибрид,от 3 до 6 лет,ГАЗИНФОРМСЕРВИС,2025-10-08,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
126192050,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,ГКУ Инфогород,2025-10-06,"['Автоматизация бизнес-процессов', 'UML', 'Моделирование бизнес-процессов', 'Системный анализ']",middle+/senior
123464502,Бизнес-аналитик,70000.0,180000.0,RUR,Бизнес-аналитик,Челябинск,не указано,от 1 года до 3 лет,Восток.Софт,2025-09-25,"['Бизнес-анализ', 'Ведение переговоров', 'MS Visio', 'Оптимизация бизнес-процессов', 'Разработка технических заданий', 'Работа с большим объемом информации', 'MS Excel', 'MS PowerPoint', 'Аналитическое мышление']",junior+/middle
125868882,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,более 6 лет,ГКУ Инфогород,2025-09-29,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",senior+
125847545,team lead группы системных аналитиков (ит),130000.0,245000.0,RUR,Системный аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Совкомбанк Технологии,2025-10-22,"['Обучение и развитие', 'Мотивация персонала', 'Обучение персонала', 'Подбор персонала', 'Организаторские навыки', 'Управление командой', 'Управление персоналом', 'Тайм-менеджмент']",middle+/senior
126510384,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Си Проект,2025-10-14,"['Бизнес-анализ', 'Описание бизнес-процессов', 'Постановка задач разработчикам', 'Моделирование бизнес-процессов']",middle+/senior
118657789,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Т1,2025-09-29,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126193543,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,более 6 лет,EGAR,2025-10-06,"['REST', 'REST API', 'Apache Kafka', 'RabbitMQ', 'BPMN', 'UML', 'ERD', 'Корпоративная шина', 'ESB', 'SQL', 'PostgreSQL', 'JSON', 'XML']",senior+
125636604,Аналитик 1С,60000.0,120000.0,RUR,Аналитик,Екатеринбург,не указано,от 1 года до 3 лет,ЕРП ЦЕНТР,2025-09-23,"['Работа в команде', 'Обучение персонала', '1С: Управление предприятием', 'Консультирование', 'ERP-системы на базе 1С', 'Системное мышление', 'Моделирование бизнес процессов', 'Автоматизация процессов', 'Деловая переписка']",junior+/middle
125910837,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,ЭР-Телеком Холдинг,2025-09-29,"['SQL', 'Визуализация данных', 'Python', 'Clickhouse', 'ORACLE', 'DataLens', 'Tableau', 'Power BI', 'pandas', 'Numpy', 'Oracle BI', 'ETL', 'Airflow', 'SciPy', 'Yandex Datalens', 'Hive']",junior+/middle
125963822,Аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,YADRO,2025-09-30,"['Jira', 'SQL', 'Python', 'Power BI']",junior+/middle
126002244,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,TKV Group,2025-10-01,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
125841388,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,CRMguru,2025-09-26,['bpmsoft'],middle+/senior
126765452,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Skillspace,2025-10-21,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",middle+/senior
125893688,Системный аналитик,130000.0,250000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,DCloud,2025-09-29,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126474636,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Bell Integrator,2025-10-13,['Системный анализ'],middle+/senior
124241723,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,Газпромбанк,2025-10-06,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
125603787,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,WILDBERRIES,2025-10-20,"['SQL', 'Python', 'Анализ данных', 'MS Excel']",middle+/senior
126761591,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Екатеринбург,не указано,от 1 года до 3 лет,ЭР-Телеком Холдинг,2025-10-21,"['1С: Документооборот', '1С: Предприятие 8']",junior+/middle
124733292,Фуллстек аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,Атом,2025-10-01,"['UML', 'Системный анализ', 'Английский язык', 'Бизнес-анализ', 'cjm', 'Job Story', 'User Story', 'fullstack analysis']",middle+/senior
126023302,Аналитик,140000.0,350000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 3 до 6 лет,Таймвэб.Клауд,2025-10-01,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",middle+/senior
124261913,Консультант,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,нет опыта,Юникон АП,2025-10-15,"['MS Excel', 'Работа с базами данных']",стажёр/junior
125797915,Фуллстек аналитик,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 3 до 6 лет,Notamedia,2025-09-25,"['Бизнес-анализ', 'UML', 'BPMN', 'Аналитика', 'Базы данных', 'Системный анализ']",middle+/senior
126619000,HR-аналитик,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 1 года до 3 лет,МТС,2025-10-16,"['HR', 'Аналитика', 'HR-аналитика', 'фот']",junior+/middle
123744707,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,Группа компаний Аэроклуб,2025-10-15,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
116101284,Инженер данных,250000.0,370000.0,RUR,Дата-сайентист,Москва,не указано,более 6 лет,Линсофтверпродакшн,2025-10-19,"['Big Data', 'pandas', 'Математическая статистика', 'SQL', 'Git', 'ETL', 'Hadoop', 'Java', 'Python', 'Groovy', 'Atlassian Jira', 'Atlassian Confluence']",senior+
125393870,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,Датаюниверс,2025-09-26,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
126164503,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,АФЛТ-Системс,2025-10-20,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
121490157,Бизнес-аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 1 года до 3 лет,Ozon,2025-10-01,"['Английский язык', 'Бизнес-анализ', 'SQL']",junior+/middle
124884493,оператор по работе с битрикс24,90000.0,100000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Термика,2025-10-21,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
125349177,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,Инфосистемы Джет,2025-10-08,"['ITIL', 'Организация работы сотрудников', 'Стратегическое планирование', 'Бизнес-анализ', 'Описание бизнес-процессов', 'Разработка бизнес-требований', 'Анализ требований', 'Английский язык', 'Разработка технических заданий']",junior+/middle
126045580,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,АШАН Ритейл Россия,2025-10-02,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",junior+/middle
125725226,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,ГКУ Инфогород,2025-09-24,"['SQL', 'Аналитическое мышление', 'Python', 'Анализ данных', 'Формирование аналитической отчетности', 'Извлечение данных', 'A/B тесты']",middle+/senior
126106916,Аналитик 1С,140000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 1 года до 3 лет,Первый Дом Консалтинга ЧТО ДЕЛАТЬ КОНСАЛТ,2025-10-13,"['1С:БГУ, 1С:ЗУП', 'Консультирование клиентов', 'Проекты внедрения 1С', 'Поиск ошибок в бюджетном учете', 'Сертификаты по 1С', '1С: Зарплата и управление персоналом', '1С:Специалист-консультант', 'Расчет заработной платы', 'Постановка задач разработчикам', 'Сбор и анализ информации', '1С: Предприятие 8', '1С', 'Деловая переписка', 'Бухгалтерский учет']",junior+/middle
126453634,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,ГКУ Инфогород,2025-10-13,"['MS SQL', 'PlantUML', 'UML', 'Управление стейкхолдерами']",middle+/senior
126499007,Аналитик 1С,80000.0,150000.0,RUR,Аналитик,Казань,не указано,от 1 года до 3 лет,Центр управления бизнесом,2025-10-14,"['1C: Бухгалтерия', '1С: Зарплата и управление персоналом', 'Консультирование', 'Клиентоориентированность', 'Ориентация на результат', '1С: УНФ', 'Отчетность', 'Налоговая отчетность', 'Бухгалтерский учет', 'Администрирование']",junior+/middle
125591757,Бизнес-аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,Navicon,2025-10-21,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
125851881,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Омск,не указано,от 1 года до 3 лет,Sunshine Group,2025-10-20,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",junior+/middle
126162545,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 1 года до 3 лет,Diasoft,2025-10-17,"['Бухгалтерский учет', 'Главная книга', 'Разработка бизнес-требований']",junior+/middle
126275579,Инженер данных,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,WILDBERRIES,2025-10-07,"['Ansible', 'Kubernetes', 'Linux', 'Terraform']",middle+/senior
125827863,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,РТЛабс,2025-09-26,"['Разработка технических заданий', 'JSON', 'XML', 'BPMN', 'UML', 'API']",middle+/senior
119389665,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,Россети Цифра,2025-10-03,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",junior+/middle
126481441,DWH-разработчик,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Decart IT-production,2025-10-13,"['Greenplum', 'ETL', 'ORACLE', 'PostgreSQL', 'SQL', 'OLAP']",middle+/senior
126697980,Специалист,110000.0,200000.0,RUR,Аналитик,Новосибирск,гибрид,от 1 года до 3 лет,МегаФон,2025-10-20,['MS Excel'],junior+/middle
125883668,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Тех Солюшен,2025-10-20,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
125891973,Менеджер,115000.0,200000.0,RUR,Аналитик,Москва,гибрид,нет опыта,АШАН Ритейл Россия,2025-09-29,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",стажёр/junior
126670529,Аналитик 1С,250000.0,350000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,КСА,2025-10-20,"['1С', 'Базы данных', 'МСФО', 'Управленческий учет', '1С: Зарплата и управление персоналом', 'УХ', '1С: Управление Торговлей', '1С: Управление Производственным Предприятием', 'BPMN', '1С: Документооборот']",middle+/senior
125517089,Бизнес-аналитик,135000.0,250000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,ИЦ АЙ-ТЕКО,2025-10-10,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
125665335,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 1 года до 3 лет,Ozon,2025-09-23,"['Продуктовая аналитика', 'SQL', 'A/B тесты', 'Python']",junior+/middle
125803678,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Электронная Москва,2025-09-25,"['A/B тесты', 'Анализ данных', 'Python', 'SQL', 'Big Data']",middle+/senior
126001558,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 1 года до 3 лет,Ecom.tech,2025-10-15,"['Оптимизация логистических процессов', 'Python', 'SQL', 'Маршрутизация', 'Математическое программирование', 'Математическая статистика']",junior+/middle
126649672,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,Совкомбанк Технологии,2025-10-17,"['1С: Бухгалтерия', '1С', '1С: Зарплата и управление персоналом']",middle+/senior
126732216,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,ИНЛАЙН ГРУП,2025-10-20,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
125971461,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,ГРИНМАНИ,2025-10-21,"['Бизнес-анализ', 'Системный анализ', 'SQL', 'BPMN', 'UML', 'Постановка задач разработчикам', 'REST API']",middle+/senior
125068806,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,Генотек,2025-10-06,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
125814808,DWH-разработчик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 1 года до 3 лет,TeamIdea (ООО ТИМИДЕЯ ГРУПП),2025-09-25,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",junior+/middle
126837842,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,более 6 лет,Lamoda Tech,2025-10-22,"['Deep Learning', 'PyTorch', 'Big Data', 'PySpark', 'Python', 'Computer Vision']",senior+
126790948,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,нет опыта,Aston,2025-10-21,"['SQL', 'NoSQL', 'Python', 'Базы данных', 'Big Data', 'Математический анализ', 'Математическая статистика', 'Визуализация', 'Data Engineer', 'Agile', 'Data Analysis', 'Power BI']",стажёр/junior
126300695,Фуллстек аналитик,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 3 до 6 лет,ГКУ Инфогород,2025-10-08,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
125618598,Системный аналитик,130000.0,150000.0,RUR,Системный аналитик,Екатеринбург,гибрид,от 1 года до 3 лет,ЛАНИТ,2025-09-23,"['SQL', 'ArchiMate', 'UML', 'BPMN', 'XML', 'JSON', 'Системный анализ']",junior+/middle
126611042,Аналитик 1С,250000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,Датаюниверс,2025-10-21,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
126667413,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Санкт-Петербург,не указано,от 3 до 6 лет,"We are an Innovation hub based, which creates vibrant startup ecosystems and technologies for AdTech & MarTech projects.",2025-10-17,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
125839351,Фуллстек аналитик,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 3 до 6 лет,Яндекс,2025-09-26,"['SQL', 'Системный анализ', 'Бизнес-анализ']",middle+/senior
121732379,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Казань,гибрид,более 6 лет,Directum,2025-10-06,"['BPMN', 'Управление требованиями', 'Анализ бизнес-процессов', 'Управление командой']",senior+
125653761,Риск-аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Новосибирск,гибрид,от 1 года до 3 лет,Финтех Айкью,2025-09-23,"['SQL', 'Python', 'Анализ рисков']",junior+/middle
125728552,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,Bell Integrator,2025-09-24,"['Системный анализ', 'JSON API', 'Микросервисная архитектура', 'SQL', 'BPMN']",middle+/senior
124913576,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,Ozon,2025-10-01,"['Анализ АБС', 'Расчетно-кассовое обслуживание юридических лиц', 'бизнес-аналитика', 'BPMN']",middle+/senior
125689383,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Р-Вижн,2025-09-24,"['Системный анализ', 'Бизнес-анализ', 'SQL', 'Atlassian Jira', 'Atlassian Confluence', 'Miro', 'Draw.io', 'REST', 'API', 'Разработка технических заданий']",middle+/senior
125954008,Системный аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,АйтиМедиаСервис,2025-10-21,"['Бизнес-анализ', 'Системный анализ', 'Atlassian Jira', 'Atlassian Confluence', 'API']",middle+/senior
125377280,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,"Программный Продукт, ИТ-компания",2025-10-16,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",junior+/middle
126172767,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,БЮРО 1440,2025-10-06,"['UML', 'BPMN']",middle+/senior
126451274,Фуллстек аналитик,130000.0,245000.0,RUR,Системный аналитик,Новосибирск,не указано,от 3 до 6 лет,2ГИС,2025-10-13,"['SQL', 'Use case', 'BPMN', 'Системный анализ', 'Бизнес-анализ', 'API']",middle+/senior
126470297,Фуллстек аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,БАРС Груп,2025-10-13,"['BPMN', 'UML', 'Разработка технических заданий', 'Atlassian Jira', 'SQL', 'ГОСТ', 'GraphQL', 'REST']",middle+/senior
